fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total SO2,density,pH,sulphates,alcohol,quality
6.6,0.28,0.41,7.0,0.046,194.0,0.99558,3.14,0.48,9.0,5
7.2,0.2,0.25,4.5,0.044,109.0,0.9949,3.23,0.36,9.0,5
6.7,0.35,0.48,8.8,0.056,167.0,0.99628,3.04,0.47,9.0,5
7.0,0.21,0.28,7.5,0.07,185.0,0.9966,3.34,0.55,9.0,5
6.6,0.32,0.41,7.2,0.048,178.0,0.99537,3.2,0.46,9.0,5
6.7,0.43,0.23,5.0,0.157,145.0,0.99471,3.17,0.49,9.0,5
6.6,0.41,0.24,4.9,0.158,144.0,0.99471,3.17,0.49,9.0,5
6.6,0.23,0.37,8.5,0.036,153.0,0.99576,3.2,0.48,9.0,6
6.7,0.35,0.48,8.8,0.056,167.0,0.99628,3.04,0.47,9.0,5
6.6,0.23,0.37,8.5,0.036,153.0,0.99576,3.2,0.48,9.0,6
6.6,0.39,0.38,9.7,0.053,226.0,0.99787,3.3,0.57,9.0,6
6.7,0.24,0.39,2.9,0.173,157.0,0.9937,3.1,0.34,9.0,6
6.7,0.31,0.18,7.7,0.043,200.0,0.99566,3.17,0.44,9.0,6
6.7,0.31,0.18,7.7,0.043,200.0,0.99566,3.17,0.44,9.0,6
6.4,0.28,0.43,7.1,0.045,221.0,0.9952,3.09,0.45,9.0,6
6.4,0.28,0.41,6.8,0.045,216.0,0.9952,3.09,0.46,9.0,5
6.6,0.22,0.28,12.05,0.058,125.0,0.99856,3.45,0.45,9.0,5
6.3,0.27,0.25,5.8,0.038,155.0,0.995,3.28,0.38,9.0,6
6.3,0.27,0.25,5.8,0.038,155.0,0.995,3.28,0.38,9.0,6
6.7,0.23,0.39,2.5,0.172,158.0,0.9937,3.11,0.36,9.0,6
6.3,0.27,0.25,5.8,0.038,155.0,0.995,3.28,0.38,9.0,6
6.7,0.4,0.22,8.8,0.052,113.0,0.99576,3.22,0.45,9.0,5
7.0,0.11,0.32,4.6,0.057,144.0,0.9956,3.55,0.44,9.0,7
6.7,0.4,0.22,8.8,0.052,113.0,0.99576,3.22,0.45,9.0,5
6.2,0.21,0.18,11.6,0.044,155.0,0.99655,3.14,0.52,9.0,6
6.9,0.3,0.21,7.2,0.045,190.0,0.99595,3.22,0.48,9.0,5
5.7,0.26,0.27,4.1,0.201,189.5,0.9942,3.27,0.38,9.0,6
7.1,0.28,0.19,7.8,0.04,184.0,0.99579,3.16,0.5,9.0,5
5.7,0.26,0.27,4.1,0.201,189.5,0.9942,3.27,0.38,9.0,6
7.1,0.28,0.19,7.8,0.04,184.0,0.99579,3.16,0.5,9.0,5
6.3,0.32,0.35,11.1,0.039,198.0,0.9984,3.36,0.5,9.0,7
7.2,0.21,0.36,15.7,0.045,183.0,0.99922,3.25,0.76,9.0,5
6.0,0.2,0.26,14.7,0.045,125.0,0.998365,2.99,0.69,9.0,6
6.2,0.2,0.32,2.8,0.05,126.0,0.9936,3.18,0.55,9.0,6
5.4,0.18,0.24,4.8,0.041,113.0,0.99445,3.42,0.4,9.0,6
6.8,0.27,0.42,7.3,0.054,200.0,0.99556,3.12,0.49,9.0,6
7.1,0.31,0.47,13.6,0.056,197.0,0.9978,3.1,0.49,9.0,5
7.6,0.3,0.22,10.2,0.049,191.0,0.9966,3.08,0.4,9.0,6
6.2,0.19,0.29,4.3,0.045,126.0,0.99658,3.18,0.42,9.0,6
7.6,0.3,0.22,10.2,0.049,191.0,0.9966,3.08,0.4,9.0,6
6.3,0.4,0.32,10.6,0.049,209.0,0.9981,3.47,0.59,9.0,6
7.5,0.38,0.29,12.7,0.05,209.0,0.9986,3.25,0.59,9.0,6
7.5,0.2,0.47,16.9,0.052,188.0,0.99944,3.09,0.62,9.0,5
6.3,0.23,0.22,17.45,0.054,151.0,0.99853,3.12,0.6,9.0,6
6.1,0.28,0.24,19.95,0.074,174.0,0.99922,3.19,0.44,9.0,6
6.1,0.28,0.24,19.95,0.074,174.0,0.99922,3.19,0.44,9.0,6
8.4,0.28,0.4,8.9,0.048,146.0,0.9988,3.4,0.46,9.0,5
6.5,0.34,0.36,11.0,0.052,247.0,0.9984,3.44,0.55,9.0,6
6.7,0.11,0.34,8.8,0.043,113.0,0.9962,3.42,0.4,9.0,7
7.5,0.29,0.31,8.95,0.055,151.0,0.9968,3.08,0.54,9.0,5
6.7,0.11,0.34,8.8,0.043,113.0,0.9962,3.42,0.4,9.0,7
6.2,0.21,0.38,6.8,0.036,245.0,0.9951,3.06,0.36,9.0,6
6.6,0.26,0.46,6.9,0.047,183.0,0.99594,3.2,0.45,9.0,5
6.2,0.24,0.22,7.9,0.053,149.0,0.99545,3.23,0.52,9.0,5
6.9,0.17,0.22,4.6,0.064,152.0,0.9952,3.29,0.37,9.0,6
7.0,0.23,0.28,2.7,0.053,92.0,0.99372,3.18,0.56,9.0,5
7.4,0.18,0.3,8.8,0.064,103.0,0.9961,2.94,0.56,9.0,5
6.2,0.24,0.22,7.9,0.053,149.0,0.99545,3.23,0.52,9.0,5
8.3,0.3,0.36,10.0,0.042,169.0,0.9982,3.23,0.51,9.0,6
6.4,0.33,0.31,5.5,0.048,173.0,0.9951,3.19,0.66,9.0,6
8.3,0.3,0.36,10.0,0.042,169.0,0.9982,3.23,0.51,9.0,6
6.7,0.27,0.25,8.0,0.053,202.0,0.9961,3.22,0.43,9.0,5
6.7,0.27,0.25,8.0,0.053,202.0,0.9961,3.22,0.43,9.0,5
5.7,0.135,0.3,4.6,0.042,101.0,0.9946,3.31,0.42,9.0,6
6.2,0.32,0.12,4.8,0.054,97.0,0.99424,3.16,0.5,9.0,5
7.6,0.3,0.27,10.6,0.039,119.0,0.99815,3.27,0.3,9.0,6
8.3,0.4,0.41,8.2,0.05,122.0,0.9979,3.39,0.49,9.0,5
6.7,0.33,0.34,6.6,0.067,156.0,0.99542,3.11,0.48,9.0,6
7.1,0.15,0.34,5.3,0.034,104.0,0.9953,3.37,0.52,9.0,7
7.0,0.25,0.29,15.2,0.047,171.0,0.9982,3.22,0.45,9.0,5
6.8,0.26,0.4,7.5,0.046,179.0,0.99583,3.2,0.49,9.0,5
6.1,0.34,0.24,18.35,0.05,184.0,0.99943,3.12,0.61,9.0,5
6.2,0.35,0.25,18.4,0.051,182.0,0.99946,3.13,0.62,9.0,6
7.6,0.48,0.28,10.4,0.049,205.0,0.99748,3.24,0.45,9.0,5
7.8,0.29,0.22,9.5,0.056,213.0,0.99715,3.08,0.61,9.0,6
5.8,0.27,0.27,12.3,0.045,170.0,0.9972,3.28,0.42,9.0,6
6.3,0.29,0.3,8.1,0.212,150.0,0.9958,3.1,0.4,9.0,5
8.3,0.33,0.43,9.2,0.046,126.0,0.9982,3.38,0.47,9.0,5
5.8,0.13,0.26,5.1,0.039,103.0,0.99478,3.36,0.47,9.0,6
6.3,0.2,0.19,12.3,0.048,145.0,0.99668,3.16,0.42,9.0,6
6.3,0.24,0.22,11.9,0.05,179.0,0.99659,3.06,0.58,9.0,6
6.4,0.23,0.37,7.9,0.05,150.0,0.99488,2.86,0.49,9.0,6
6.8,0.23,0.42,7.4,0.044,189.0,0.9958,3.22,0.48,9.0,6
7.6,0.48,0.28,10.4,0.049,205.0,0.99748,3.24,0.45,9.0,5
6.8,0.23,0.42,7.4,0.044,189.0,0.9958,3.22,0.48,9.0,6
6.9,0.3,0.25,3.3,0.041,124.0,0.99428,3.18,0.5,9.0,6
6.9,0.3,0.25,3.3,0.041,124.0,0.99428,3.18,0.5,9.0,6
7.2,0.19,0.27,11.2,0.061,149.0,0.99772,2.99,0.59,9.0,6
6.4,0.18,0.48,4.0,0.186,150.0,0.9945,3.06,0.4,9.0,5
7.2,0.19,0.27,11.2,0.061,149.0,0.99772,2.99,0.59,9.0,6
6.5,0.43,0.28,12.0,0.056,174.0,0.9986,3.31,0.55,9.0,5
6.0,0.28,0.49,6.8,0.048,222.0,0.9953,3.19,0.47,9.0,5
7.6,0.3,0.27,10.6,0.039,119.0,0.99815,3.27,0.3,9.0,6
6.6,0.22,0.37,15.4,0.035,153.0,0.99845,3.02,0.4,9.0,5
6.4,0.24,0.5,11.6,0.047,211.0,0.9966,3.18,0.57,9.0,5
7.8,0.42,0.26,9.2,0.058,199.0,0.9972,3.14,0.55,9.0,6
6.6,0.27,0.31,5.3,0.137,163.0,0.9951,3.2,0.38,9.0,5
7.6,0.19,0.32,18.75,0.047,193.0,1.00014,3.1,0.5,9.0,7
6.3,0.29,0.4,6.5,0.039,167.0,0.9953,3.15,0.44,9.0,6
6.5,0.36,0.36,6.7,0.185,151.0,0.99528,3.17,0.42,9.0,5
6.8,0.27,0.26,16.1,0.049,196.0,0.9984,3.15,0.5,9.0,5
6.6,0.325,0.49,7.7,0.049,217.0,0.996,3.16,0.4,9.0,5
6.9,0.4,0.37,8.9,0.053,148.0,0.996,3.16,0.5,9.0,5
6.4,0.31,0.4,6.2,0.04,169.0,0.9953,3.15,0.46,9.0,6
6.7,0.34,0.3,15.6,0.054,196.0,0.9982,3.19,0.49,9.0,5
6.0,0.495,0.27,5.0,0.157,129.0,0.99396,3.03,0.36,9.0,5
5.7,0.14,0.3,5.4,0.045,105.0,0.99469,3.32,0.45,9.0,5
6.7,0.26,0.29,7.1,0.036,100.0,0.99534,3.08,0.36,9.0,6
6.0,0.28,0.49,6.8,0.048,222.0,0.9953,3.19,0.47,9.0,5
6.9,0.4,0.37,8.9,0.053,148.0,0.996,3.16,0.5,9.0,5
7.0,0.39,0.21,10.7,0.098,91.0,0.99657,3.03,0.47,9.0,5
6.8,0.26,0.46,8.3,0.037,173.0,0.99601,3.17,0.47,9.0,5
6.6,0.26,0.31,4.8,0.138,168.0,0.9951,3.2,0.38,9.0,5
7.0,0.3,0.38,14.9,0.032,181.0,0.9983,3.18,0.61,9.0,7
7.0,0.39,0.21,10.7,0.098,91.0,0.99657,3.03,0.47,9.0,5
6.8,0.22,0.37,15.2,0.051,178.0,0.99935,3.4,0.85,9.0,6
7.0,0.3,0.38,14.9,0.032,181.0,0.9983,3.18,0.61,9.0,7
6.2,0.32,0.12,4.8,0.054,97.0,0.99424,3.16,0.5,9.0,5
5.8,0.25,0.26,13.1,0.051,148.0,0.9972,3.29,0.38,9.0,5
6.8,0.39,0.35,11.6,0.044,220.0,0.99775,3.07,0.53,9.0,5
7.7,0.34,0.28,11.0,0.04,117.0,0.99815,3.27,0.29,9.0,6
7.3,0.25,0.26,7.2,0.048,207.0,0.99587,3.12,0.37,9.0,5
7.7,0.3,0.42,14.3,0.045,213.0,0.9991,3.18,0.63,9.0,5
5.9,0.5,0.05,2.6,0.054,146.0,0.9948,3.43,0.5,9.0,6
7.6,0.2,0.26,4.5,0.086,133.0,0.9963,3.15,0.42,9.0,5
7.7,0.3,0.42,14.3,0.045,213.0,0.9991,3.18,0.63,9.0,5
7.6,0.18,0.28,7.1,0.041,110.0,0.99652,3.2,0.42,9.0,6
8.3,0.21,0.49,19.8,0.054,231.0,1.0012,2.99,0.54,9.0,5
6.6,0.24,0.38,8.0,0.042,187.0,0.99577,3.21,0.46,9.0,5
6.9,0.38,0.25,9.8,0.04,191.0,0.9971,3.28,0.61,9.0,5
7.6,0.18,0.28,7.1,0.041,110.0,0.99652,3.2,0.42,9.0,6
7.7,0.3,0.42,14.3,0.045,213.0,0.9991,3.18,0.63,9.0,5
5.9,0.32,0.39,3.3,0.114,140.0,0.9934,3.09,0.45,9.0,6
5.6,0.13,0.27,4.8,0.028,104.0,0.9948,3.34,0.45,9.0,6
6.4,0.23,0.35,10.3,0.042,140.0,0.9967,3.23,0.47,9.0,5
6.8,0.37,0.47,11.2,0.071,136.0,0.9968,2.98,0.88,9.0,5
7.7,0.3,0.42,14.3,0.045,213.0,0.9991,3.18,0.63,9.0,5
7.3,0.25,0.26,7.2,0.048,207.0,0.99587,3.12,0.37,9.0,5
6.2,0.44,0.18,7.7,0.096,210.0,0.99771,3.56,0.72,9.0,5
7.6,0.22,0.28,12.0,0.056,143.0,0.9983,2.99,0.3,9.0,6
7.7,0.34,0.27,8.8,0.063,184.0,0.9969,3.09,0.63,9.0,6
7.6,0.285,0.32,14.6,0.063,201.0,0.998,3.0,0.45,9.0,5
6.8,0.3,0.22,6.2,0.06,190.0,0.99858,3.18,0.51,9.0,5
7.5,0.35,0.28,9.6,0.051,157.0,0.9969,3.12,0.53,9.0,6
7.3,0.13,0.32,14.4,0.051,109.0,0.9974,3.2,0.35,9.0,6
6.2,0.28,0.45,7.5,0.045,203.0,0.99573,3.26,0.46,9.0,6
6.6,0.31,0.38,16.05,0.058,165.0,0.9997,3.38,0.6,9.0,5
7.2,0.27,0.27,2.4,0.048,149.0,0.9936,3.1,0.51,9.0,6
6.9,0.38,0.25,9.8,0.04,191.0,0.9971,3.28,0.61,9.0,5
6.2,0.25,0.44,15.8,0.057,167.0,0.99804,3.14,0.51,9.0,5
6.4,0.27,0.49,7.3,0.046,206.0,0.9956,3.24,0.43,9.0,6
7.4,0.2,0.37,16.95,0.048,190.0,0.9995,3.03,0.42,9.0,6
6.4,0.27,0.49,7.3,0.046,206.0,0.9956,3.24,0.43,9.0,6
5.8,0.19,0.25,10.8,0.042,124.0,0.99646,3.22,0.41,9.0,6
8.0,0.24,0.3,17.45,0.056,184.0,0.9997,3.05,0.5,9.0,6
7.4,0.2,0.37,16.95,0.048,190.0,0.9995,3.03,0.42,9.0,6
6.5,0.41,0.22,4.8,0.052,142.0,0.9946,3.14,0.62,9.0,5
7.6,0.3,0.25,4.3,0.054,111.0,0.9956,3.12,0.49,9.0,5
7.0,0.12,0.32,7.2,0.058,89.0,0.9966,3.29,0.38,9.0,6
7.4,0.19,0.31,14.5,0.045,193.0,0.9986,3.1,0.5,9.0,6
6.5,0.23,0.25,17.3,0.046,110.0,0.99828,3.15,0.42,9.0,6
6.4,0.38,0.24,7.2,0.047,151.0,0.99604,3.11,0.6,9.0,5
7.0,0.16,0.25,14.3,0.044,149.0,0.998,2.91,0.46,9.0,6
7.6,0.36,0.48,13.5,0.038,116.0,0.9982,3.04,0.48,9.0,5
7.6,0.35,0.47,13.3,0.037,116.0,0.99822,3.04,0.5,9.0,5
6.5,0.41,0.22,4.8,0.052,142.0,0.9946,3.14,0.62,9.0,5
7.0,0.16,0.25,14.3,0.044,149.0,0.998,2.91,0.46,9.0,6
7.0,0.16,0.25,14.3,0.044,149.0,0.998,2.91,0.46,9.0,6
6.4,0.38,0.24,7.2,0.047,151.0,0.99604,3.11,0.6,9.0,5
7.4,0.19,0.31,14.5,0.045,193.0,0.9986,3.1,0.5,9.0,6
7.2,0.31,0.5,13.3,0.056,195.0,0.9982,3.01,0.47,9.0,5
6.5,0.23,0.25,17.3,0.046,110.0,0.99828,3.15,0.42,9.0,6
7.3,0.2,0.29,19.5,0.039,237.0,1.00037,3.1,0.48,9.0,6
6.0,0.33,0.26,5.1,0.051,119.0,0.99416,3.15,0.41,9.0,5
6.0,0.33,0.26,5.1,0.051,119.0,0.99416,3.15,0.41,9.0,5
7.4,0.19,0.31,14.5,0.045,193.0,0.9986,3.1,0.5,9.0,6
7.3,0.32,0.48,13.3,0.06,196.0,0.9982,3.04,0.5,9.0,5
7.2,0.31,0.5,13.3,0.056,195.0,0.9982,3.01,0.47,9.0,5
6.7,0.47,0.34,8.9,0.043,172.0,0.9964,3.22,0.6,9.0,5
6.7,0.47,0.34,8.9,0.043,172.0,0.9964,3.22,0.6,9.0,5
7.7,0.34,0.28,11.0,0.04,117.0,0.99815,3.27,0.29,9.0,6
6.4,0.29,0.18,15.0,0.04,116.0,0.99736,3.14,0.5,9.0,5
6.4,0.23,0.35,10.3,0.042,140.0,0.9967,3.23,0.47,9.0,5
7.4,0.19,0.31,14.5,0.045,193.0,0.9986,3.1,0.5,9.0,6
6.6,0.24,0.27,15.8,0.035,188.0,0.9982,3.24,0.51,9.0,5
7.4,0.19,0.31,14.5,0.045,193.0,0.9986,3.1,0.5,9.0,6
7.3,0.2,0.29,19.9,0.039,237.0,1.00037,3.1,0.48,9.0,6
7.0,0.16,0.32,8.3,0.045,126.0,0.9958,3.21,0.34,9.0,5
6.9,0.32,0.26,8.3,0.053,180.0,0.9965,3.25,0.51,9.0,6
6.6,0.25,0.36,8.1,0.045,180.0,0.9958,3.08,0.42,9.0,5
6.6,0.25,0.36,8.1,0.045,180.0,0.9958,3.08,0.42,9.0,5
7.4,0.19,0.31,14.5,0.045,193.0,0.9986,3.1,0.5,9.0,6
6.4,0.28,0.44,7.1,0.048,179.0,0.99528,3.15,0.48,9.0,5
7.7,0.42,0.31,9.2,0.048,221.0,0.9969,3.06,0.61,9.0,6
6.4,0.28,0.44,7.1,0.048,179.0,0.99528,3.15,0.48,9.0,5
6.4,0.29,0.18,15.0,0.04,116.0,0.99736,3.14,0.5,9.0,5
6.4,0.29,0.18,15.0,0.04,116.0,0.99736,3.14,0.5,9.0,5
7.4,0.38,0.34,8.3,0.052,168.0,0.99627,3.11,0.52,9.0,5
6.6,0.33,0.24,16.05,0.045,147.0,0.99822,3.08,0.52,9.0,5
7.7,0.34,0.28,11.0,0.04,117.0,0.99815,3.27,0.29,9.0,6
6.3,0.2,0.18,10.6,0.045,159.0,0.99666,3.09,0.54,9.0,5
6.6,0.33,0.24,16.05,0.045,147.0,0.99822,3.08,0.52,9.0,5
7.2,0.25,0.19,8.0,0.044,172.0,0.9964,3.16,0.44,9.0,5
6.5,0.24,0.39,17.3,0.052,126.0,0.99888,3.11,0.47,9.0,6
7.1,0.26,0.32,14.45,0.074,107.0,0.998,2.96,0.42,9.0,6
7.9,0.22,0.45,14.2,0.038,141.0,0.9992,3.03,0.46,9.0,6
6.9,0.32,0.13,7.8,0.042,117.0,0.996,3.23,0.37,9.0,5
7.1,0.26,0.32,14.45,0.074,107.0,0.998,2.96,0.42,9.0,6
7.4,0.28,0.25,11.9,0.053,148.0,0.9976,3.1,0.62,9.0,5
7.0,0.34,0.1,3.5,0.044,63.0,0.9937,3.01,0.39,9.0,5
6.6,0.26,0.22,18.15,0.05,139.0,0.99904,3.06,0.5,9.0,5
7.6,0.36,0.49,11.3,0.046,221.0,0.9984,3.01,0.43,9.0,5
7.8,0.42,0.23,8.8,0.054,215.0,0.9971,3.02,0.58,9.0,6
6.4,0.5,0.2,2.4,0.059,112.0,0.99314,3.18,0.4,9.0,6
6.9,0.38,0.38,13.1,0.112,94.0,0.99792,3.02,0.48,9.0,5
6.1,0.25,0.48,15.8,0.052,94.0,0.99782,3.07,0.45,9.0,6
6.4,0.5,0.2,2.4,0.059,112.0,0.99314,3.18,0.4,9.0,6
7.2,0.4,0.24,8.5,0.055,151.0,0.99626,3.2,0.52,9.0,5
7.1,0.26,0.29,12.4,0.044,240.0,0.9969,3.04,0.42,9.0,6
7.2,0.4,0.24,8.5,0.055,151.0,0.99626,3.2,0.52,9.0,5
8.0,0.27,0.25,19.1,0.045,208.0,1.00051,3.05,0.5,9.0,6
6.4,0.23,0.3,7.1,0.037,236.0,0.9952,3.06,0.34,9.0,6
6.8,0.27,0.22,17.8,0.034,116.0,0.9989,3.07,0.53,9.0,5
6.8,0.27,0.22,17.8,0.034,116.0,0.9989,3.07,0.53,9.0,5
7.2,0.27,0.27,2.4,0.048,149.0,0.9936,3.1,0.51,9.0,6
6.5,0.24,0.39,17.3,0.052,126.0,0.99888,3.11,0.47,9.0,6
6.9,0.32,0.13,7.8,0.042,117.0,0.996,3.23,0.37,9.0,5
7.6,0.34,0.39,7.6,0.04,215.0,0.9965,3.11,0.53,9.0,6
6.1,0.25,0.48,15.8,0.052,94.0,0.99782,3.07,0.45,9.0,6
6.9,0.32,0.26,8.3,0.053,180.0,0.9965,3.25,0.51,9.0,6
8.0,0.43,0.4,12.4,0.168,190.0,0.9991,3.07,0.64,9.0,5
6.6,0.26,0.22,18.15,0.05,139.0,0.99904,3.06,0.5,9.0,5
6.4,0.25,0.32,5.5,0.049,176.0,0.995,3.19,0.68,9.0,6
6.3,0.18,0.24,3.4,0.053,119.0,0.99373,3.11,0.52,9.0,6
7.6,0.36,0.49,11.3,0.046,221.0,0.9984,3.01,0.43,9.0,5
6.2,0.44,0.18,7.7,0.096,210.0,0.99771,3.56,0.72,9.0,5
6.5,0.25,0.5,7.6,0.047,184.0,0.99572,3.17,0.45,9.0,5
7.1,0.2,0.34,16.0,0.05,166.0,0.9985,3.21,0.6,9.0,6
7.4,0.38,0.34,8.3,0.052,168.0,0.99627,3.11,0.52,9.0,5
7.3,0.25,0.26,7.2,0.048,207.0,0.99587,3.12,0.37,9.0,5
7.6,0.47,0.49,13.0,0.239,220.0,0.9988,2.96,0.51,9.0,5
8.3,0.25,0.49,16.8,0.048,228.0,1.0001,3.03,0.52,9.0,6
7.0,0.34,0.1,3.5,0.044,63.0,0.9937,3.01,0.39,9.0,5
6.0,0.17,0.29,9.7,0.044,98.0,0.99536,3.12,0.36,9.0,6
6.6,0.25,0.51,8.0,0.047,189.0,0.99604,3.22,0.49,9.0,5
6.7,0.105,0.32,12.4,0.051,106.0,0.998,3.54,0.45,9.0,6
7.6,0.285,0.32,14.6,0.063,201.0,0.998,3.0,0.45,9.0,5
6.2,0.25,0.44,15.8,0.057,167.0,0.99804,3.14,0.51,9.0,5
5.6,0.12,0.26,4.3,0.038,97.0,0.99477,3.36,0.46,9.0,5
6.6,0.34,0.18,6.4,0.082,240.0,0.9971,3.42,0.48,9.0,5
7.6,0.22,0.28,12.0,0.056,143.0,0.9983,2.99,0.3,9.0,6
7.6,0.34,0.39,7.6,0.04,215.0,0.9965,3.11,0.53,9.0,6
7.6,0.18,0.49,18.05,0.046,158.0,0.9996,3.06,0.41,9.0,5
7.0,0.16,0.32,8.3,0.045,126.0,0.9958,3.21,0.34,9.0,5
5.1,0.26,0.34,6.4,0.034,99.0,0.99449,3.23,0.41,9.0,6
6.6,0.25,0.51,8.0,0.047,189.0,0.99604,3.22,0.49,9.0,5
5.4,0.375,0.4,3.3,0.054,147.0,0.99482,3.42,0.52,9.0,5
6.2,0.15,0.27,11.0,0.035,116.0,0.99602,3.12,0.38,9.0,6
7.3,0.28,0.54,12.9,0.049,152.0,0.9984,3.06,0.45,9.0,6
7.4,0.25,0.37,13.5,0.06,192.0,0.9975,3.0,0.44,9.0,5
6.4,0.26,0.42,9.7,0.044,140.0,0.9962,3.18,0.47,9.0,6
7.4,0.28,0.42,19.8,0.066,195.0,1.0,2.96,0.44,9.0,5
7.1,0.23,0.35,16.5,0.04,171.0,0.999,3.16,0.59,9.0,6
7.1,0.23,0.35,16.5,0.04,171.0,0.999,3.16,0.59,9.0,6
6.3,0.305,0.22,16.0,0.061,141.0,0.99824,3.08,0.5,9.0,5
6.4,0.31,0.53,8.8,0.057,221.0,0.99642,3.17,0.44,9.0,5
6.9,0.19,0.31,19.25,0.043,167.0,0.99954,2.93,0.52,9.0,7
6.4,0.28,0.45,8.6,0.057,223.0,0.99654,3.16,0.51,9.0,5
6.9,0.19,0.31,19.25,0.043,167.0,0.99954,2.93,0.52,9.0,7
7.3,0.28,0.54,12.9,0.049,162.5,0.9984,3.06,0.45,9.0,6
7.3,0.26,0.53,12.7,0.047,164.5,0.9984,3.06,0.45,9.0,6
6.4,0.29,0.44,3.6,0.197,183.0,0.9942,3.01,0.38,9.0,5
6.7,0.34,0.31,16.4,0.051,146.0,0.99834,3.06,0.54,9.0,5
7.4,0.25,0.37,13.5,0.06,192.0,0.9975,3.0,0.44,9.0,5
7.1,0.25,0.32,10.3,0.041,272.0,0.9969,3.17,0.52,9.0,6
6.3,0.23,0.5,10.4,0.043,132.0,0.99542,2.86,0.46,9.0,6
6.4,0.3,0.45,3.5,0.197,180.0,0.9942,3.02,0.39,9.0,6
7.3,0.26,0.53,12.7,0.047,156.0,0.9984,3.06,0.45,9.0,6
6.4,0.29,0.44,3.6,0.2,181.0,0.9942,3.02,0.41,9.0,5
6.3,0.19,0.33,10.1,0.063,133.0,0.99561,2.86,0.41,9.0,5
7.6,0.31,0.52,13.2,0.042,148.0,0.99839,2.98,0.47,9.0,6
6.7,0.41,0.34,9.2,0.049,150.0,0.9968,3.22,0.51,9.0,5
6.9,0.19,0.28,5.0,0.058,146.0,0.9952,3.29,0.36,9.0,6
6.7,0.41,0.34,9.2,0.049,150.0,0.9968,3.22,0.51,9.0,5
7.3,0.28,0.54,12.9,0.049,162.5,0.9984,3.06,0.45,9.0,6
6.4,0.17,0.34,13.4,0.044,139.0,0.99752,3.06,0.43,9.0,6
6.7,0.34,0.31,16.4,0.051,146.0,0.99834,3.06,0.54,9.0,5
6.7,0.29,0.45,14.3,0.054,181.0,0.99869,3.14,0.57,9.0,5
7.3,0.19,0.49,15.55,0.058,134.0,0.9998,3.42,0.36,9.0,7
6.5,0.22,0.45,8.0,0.053,196.0,0.9959,3.23,0.48,9.0,6
7.2,0.3,0.3,8.1,0.05,188.0,0.99652,3.15,0.49,9.0,6
6.7,0.29,0.45,14.3,0.054,181.0,0.99869,3.14,0.57,9.0,5
6.8,0.28,0.34,7.5,0.035,177.0,0.99692,3.33,0.43,9.0,5
8.3,0.28,0.27,17.5,0.045,253.0,1.00014,3.02,0.56,9.0,6
7.4,0.35,0.31,17.95,0.062,187.0,1.0002,3.27,0.64,9.0,5
7.6,0.33,0.41,13.7,0.045,197.0,0.9989,3.18,0.64,9.0,5
6.0,0.23,0.15,9.7,0.048,207.0,0.99571,3.05,0.3,9.0,5
6.0,0.23,0.15,9.7,0.048,207.0,0.99571,3.05,0.3,9.0,5
6.6,0.22,0.29,14.4,0.046,118.0,0.99834,3.05,0.5,9.0,6
6.6,0.22,0.29,14.4,0.046,118.0,0.99834,3.05,0.5,9.0,6
7.3,0.26,0.33,17.85,0.049,195.0,1.0,3.06,0.44,9.0,7
7.1,0.31,0.5,14.5,0.059,148.0,0.9983,2.94,0.44,9.0,5
7.4,0.18,0.36,13.1,0.056,163.0,1.0,3.42,0.35,9.0,6
6.5,0.22,0.45,8.0,0.053,196.0,0.9959,3.23,0.48,9.0,6
6.6,0.25,0.3,14.4,0.052,183.0,0.998,3.02,0.5,9.0,6
6.6,0.435,0.38,9.2,0.058,243.0,0.99833,3.23,0.54,9.0,6
7.0,0.27,0.41,18.75,0.042,157.0,1.0002,2.96,0.5,9.0,5
7.1,0.18,0.39,15.25,0.047,158.0,0.99946,3.34,0.77,9.0,6
6.1,0.36,0.41,19.35,0.07,207.0,1.00118,3.39,0.53,9.0,5
6.7,0.3,0.44,18.5,0.057,224.0,0.99956,3.11,0.53,9.0,5
6.8,0.39,0.31,14.35,0.043,162.0,0.9988,3.17,0.54,9.0,5
7.2,0.28,0.3,10.7,0.044,222.0,0.9972,3.14,0.5,9.0,6
6.7,0.3,0.44,18.75,0.057,224.0,0.99956,3.11,0.53,9.0,5
6.1,0.28,0.25,6.9,0.056,201.0,0.9955,3.19,0.4,9.0,6
8.4,0.3,0.25,17.75,0.047,218.0,1.00016,2.98,0.66,9.0,5
6.4,0.21,0.44,7.4,0.045,182.0,0.9957,3.24,0.46,9.0,5
7.3,0.25,0.42,14.2,0.041,182.0,0.9996,3.29,0.75,9.0,7
6.6,0.25,0.3,14.4,0.052,183.0,0.998,3.02,0.5,9.0,6
7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.0,7
5.9,0.35,0.47,2.2,0.11,138.0,0.9932,3.09,0.5,9.0,5
6.4,0.3,0.51,5.5,0.048,172.0,0.9942,3.08,0.45,9.0,6
7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.0,7
7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.0,7
7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.0,7
